k,video,qid,peak_in_gold,top_frame_timestamp
16,2559262403,4,False,49.174
16,2809330695,8,False,58.684
16,6078524411,8,False,35.769
16,4378803532,2,False,25.025
16,4882821564,6,False,7.14
16,3626788516,7,False,11.261
16,8575881495,0,False,0.133
16,5858985747,3,True,1.602
16,4199369046,2,False,17.618
16,5427285434,4,True,1.535
16,6188449000,4,False,80.867
16,3960291106,7,True,36.436
16,11244289523,6,False,20.917
16,2868183184,9,False,22.822
16,4249756405,2,True,21.188
16,2930782930,4,False,17.417
16,13569831214,4,True,51.652
16,6896884547,4,False,0.834
16,9473479950,2,True,13.313
16,4336654741,7,False,84.184
16,8493226484,6,False,0.133
16,4650556666,9,True,9.12
16,2573424030,5,True,40.306
16,4955723618,3,False,15.916
16,4260763967,1,False,27.928
16,4859057828,5,False,19.987
16,6168295272,8,False,0.292
16,8464056582,6,True,23.167
16,8064178441,1,True,1.835
16,2793806282,2,False,64.03
16,6265968082,5,False,34.368
16,4761953886,3,False,28.208
16,4967810888,4,True,52.352
16,2976913210,7,False,6.006
16,4092992100,4,True,14.014
16,6168295272,3,False,12.804
16,4094488636,3,False,6.807
16,7059877301,9,False,0.133
16,2735019707,8,False,6.64
16,3821781616,6,True,0.2
16,3105728894,6,True,31.632
16,7531285946,5,False,0.133
16,6143391925,3,False,0.133
16,6898821807,1,True,0.133
16,8189958994,6,False,11.845
16,5681946487,6,False,1.935
16,7164729910,1,False,23.417
16,4189100053,0,True,12.813
16,3261079025,8,False,2.703
16,5134317883,3,False,43.0
16,5561024834,11,True,21.292
16,4698622422,8,True,15.215
16,2454242177,6,True,42.776
16,8080432373,4,False,74.608
16,4127497265,0,False,2.202
16,4671452046,11,False,18.785
16,4412508597,0,True,3.77
16,5173770364,6,False,41.241
16,6201488511,8,False,83.917
16,14003541505,3,False,12.225
16,3741143820,8,False,0.5
16,2535384528,2,False,14.76
16,8132842161,1,True,12.613
16,6233408665,5,False,13.413
16,12392885583,4,True,11.578
16,8783897632,1,False,15.482
16,2567843468,6,True,6.406
16,4219909195,8,True,27.561
16,3322503255,5,False,36.637
16,3192668394,3,True,26.994
16,4984417707,5,True,0.1
16,8604794910,6,False,11.945
16,4420239986,3,True,17.05
16,7571121368,2,False,49.383
16,4915733559,5,False,3.103
16,2405940242,9,False,1.801
16,6297019062,4,False,46.847
16,3376544720,2,False,25.025
16,7571121368,5,True,33.066
16,2736413196,3,False,20.02
16,4378803532,6,False,37.671
16,6895608152,4,False,45.28
16,4970148391,9,False,18.018
16,4272084125,0,True,7.407
16,2771402761,10,False,28.028
16,4896969617,4,False,1.802
16,9565310990,8,False,1.602
16,6291413193,1,True,42.175
16,4978714491,3,False,29.963
16,2679130168,2,False,1.084
16,3145698830,2,False,20.22
16,4688219212,0,False,22.022
16,6624174621,6,False,11.712
16,7492398760,3,False,36.27
16,4219909195,7,True,9.309
16,6356067859,4,False,4.538
16,4896969617,6,False,1.802
16,5667931404,0,False,4.738
16,3303565503,7,False,10.41
16,6727904179,7,False,28.862
16,8428551576,8,False,71.204
16,2434859163,1,True,1.368
16,6691330381,0,True,6.34
16,6624174621,1,False,11.044
16,3974684583,1,True,7.007
16,3063380173,5,False,16.683
16,9531760182,8,False,43.96
16,5833145209,9,False,0.5
16,8403741210,4,False,21.455
16,11566980553,6,False,55.989
16,6291413193,0,True,42.175
16,8797589693,1,False,78.912
16,10309542255,4,True,53.654
16,7531285946,3,False,21.455
16,3508459605,0,False,82.95
16,5907839036,3,False,4.738
16,5940941487,6,False,4.64
16,4516967897,1,False,18.018
16,3078294001,2,False,3.604
16,7492398760,8,False,69.036
16,3897746373,8,False,0.234
16,10309542255,1,False,2.603
16,6025238212,3,False,25.259
16,2614918961,6,False,25.526
16,4949582792,5,False,71.672
16,5256928210,5,False,19.92
16,9473479950,7,False,6.573
16,2623954636,8,False,9.275
16,10779838974,1,False,18.285
16,4674481985,3,False,23.724
16,5328004991,3,False,2.102
16,8428551576,4,False,6.139
16,6239210933,0,False,17.15
16,2854886555,3,True,5.205
16,4127497265,6,False,1.668
16,4882414082,5,False,1.8
16,7164729910,2,False,0.292
16,5907839036,8,True,87.087
16,8557532213,5,True,11.945
16,3897746373,2,False,0.234
16,4333544549,3,True,2.903
16,3105728894,4,True,40.741
16,3902997424,2,False,1.802
16,8455160795,1,True,19.853
16,5662041273,3,False,55.889
16,8594314852,1,True,10.978
16,4103088549,5,False,2.302
16,8505893258,7,False,0.918
16,4626085492,3,True,5.572
16,6356067859,7,False,1.435
16,2793806282,5,True,61.494
16,2400715506,6,True,6.74
16,3846475848,4,False,9.009
16,7001078933,7,False,17.784
16,7453733046,11,False,20.787
16,5427285434,5,True,8.842
16,4935987905,3,False,4.004
16,4626085492,5,False,5.572
16,6031805098,7,False,27.06
16,3830567237,1,False,21.922
16,2854886555,2,True,4.404
16,2717347132,0,True,4.204
16,5735711594,1,False,16.75
16,5875242364,4,True,0.334
16,4276006683,0,True,0.667
16,3270490566,5,True,48.048
16,4419096437,6,False,42.342
16,6754608321,2,False,17.985
16,2871995580,5,False,79.979
16,4955723618,5,True,14.214
16,7571121368,7,False,55.389
16,5549243726,3,True,14.948
16,4859057828,7,False,10.01
16,2712662377,0,True,27.427
16,5328616848,6,True,10.711
16,3557498300,0,False,0.2
16,8783897632,4,False,0.133
16,2573424030,4,False,43.843
16,5427285434,3,False,7.741
16,6618792571,2,False,69.403
16,4151403382,1,False,57.357
16,5429688959,3,False,42.376
16,4151403382,5,False,10.611
16,3942617402,2,False,13.639
16,2679130168,9,False,2.878
16,2567843468,11,False,3.103
16,6143391925,0,False,18.986
16,6898821807,7,False,0.2
16,9498159305,5,False,7.941
16,3164519967,10,False,5.005
16,2679130168,7,True,36.787
16,6896884547,6,False,36.67
16,4846820256,7,True,21.722
16,4949582792,4,False,85.585
16,2793260225,8,True,10.443
16,9531760182,5,False,43.96
16,9531760182,3,True,1.24
16,4762946272,0,False,13.714
16,9473479950,6,False,6.573
16,5945172741,3,False,62.92
16,4698622422,1,True,36.169
16,5504913999,1,False,42.709
16,3376544720,0,False,68.735
16,2599937944,0,True,5.138
16,5297811305,1,True,5.405
16,5134317883,1,False,42.0
16,6037747123,1,True,29.763
16,2596300565,1,False,51.885
16,4984417707,2,True,10.11
16,5635265624,4,False,16.583
16,8464056582,0,False,19.917
16,2726497009,8,False,20.687
16,5205081904,4,False,5.906
16,3626788516,2,False,9.885
16,3524939594,0,True,4.922
16,4636208292,2,False,35.903
16,6642268693,7,False,9.6
16,4244817395,0,False,6.96
16,4970148391,2,False,2.703
16,5681946487,3,True,20.988
16,4603484665,8,False,41.416
16,3151715056,3,False,46.246
16,4896969617,10,False,4.204
16,2782658657,2,True,20.187
16,5134317883,4,False,44.25
16,6516459343,3,True,36.57
16,11244289523,11,True,6.875
16,4123915842,7,False,4.505
16,6988748711,3,True,3.437
16,5138093706,5,False,7.708
16,9408800471,8,False,1.702
16,5801184682,3,False,0.44
16,4518113460,1,False,40.307
16,4915733559,7,True,4.805
16,3508459605,6,False,75.976
16,9565310990,9,False,4.671
16,4896969617,3,False,0.868
16,8457210773,8,False,38.68
16,8330342965,8,False,23.523
16,9408800471,9,False,1.702
16,2796821016,7,False,1.334
16,4774302357,5,False,2.002
16,10082798964,5,False,9.28
16,2679130168,0,False,1.084
16,5349766264,0,True,57.516
16,7149153537,5,False,41.275
16,10779838974,5,False,23.924
16,7453733046,13,True,25.492
16,5533380417,2,True,10.544
16,4075791856,5,False,78.72
16,6713120511,3,False,48.382
16,8225502382,4,False,8.809
16,5297811305,4,False,5.405
16,2796821016,5,False,40.44
16,3145698830,3,False,52.653
16,8225502382,0,False,43.01
16,6691330381,4,False,3.537
16,2809330695,7,False,22.898
16,3340340268,5,False,18.218
16,2614918961,7,False,43.544
16,4024008346,8,True,0.601
16,11244289523,2,False,20.917
16,3462517143,5,False,3.403
16,7149153537,7,False,30.964
16,5116088152,0,False,30.931
16,3897746373,5,True,12.012
16,5875242364,5,False,0.334
16,6618792571,10,False,33.767
16,5662041273,0,True,17.15
16,4984331176,2,False,3.704
16,8428551576,5,False,69.77
16,2535384528,7,True,14.76
16,3026084730,1,False,50.35
16,6265968082,3,False,42.175
16,5061117640,7,True,26.46
16,4006608424,4,False,13.847
16,6592821115,3,False,0.167
16,6277800530,3,False,0.434
16,6168716346,6,False,1.835
16,2984974097,2,False,25.225
16,4190655097,6,False,18.769
16,6786501294,4,False,0.2
16,6691330381,1,True,6.707
16,3121571439,6,True,14.414
16,7088595057,4,False,15.549
16,6727904179,8,True,15.215
16,3340340268,7,False,15.349
16,5987365500,6,False,3.537
16,5913180144,3,True,35.602
16,6046149003,3,False,10.427
16,8224504302,2,False,0.434
16,2782307049,7,False,8.508
16,3626788516,1,True,8.383
16,5237219621,1,False,70.47
16,7988210561,1,True,7.04
16,9531760182,2,False,61.72
16,7605329840,5,False,0.234
16,2679130168,3,True,2.794
16,4765717907,0,True,1.668
16,5854324479,1,True,0.792
16,2793260225,9,False,9.442
16,6772999108,3,False,43.677
16,3508407941,3,False,17.601
16,6097994550,7,False,9.977
16,3206694342,4,False,34.234
16,8594314852,8,True,9.643
16,4584426085,7,False,2.302
16,2736413196,6,True,21.021
16,7001078933,5,False,17.784
16,2793806282,11,False,61.494
16,8277866423,9,True,2.75
16,4612723694,1,False,43.81
16,4336654741,3,False,84.184
16,11871253306,2,False,14.681
16,8531675050,9,False,0.467
16,3972259774,2,False,34.535
16,5801184682,1,False,5.2
16,6244382586,5,False,12.446
16,5561024834,8,False,23.042
16,6025238212,5,True,24.591
16,5070310138,1,True,31.632
16,3145698830,9,False,52.653
16,3078294001,0,False,0.4
16,3524939594,4,True,4.922
16,3388598772,0,False,9.009
16,5229476012,6,True,1.902
16,4164771889,2,True,5.806
16,5129152550,4,False,1.502
16,5064681723,7,True,18.919
16,8811725760,4,True,6.94
16,5406108447,1,True,3.937
16,2495861393,3,False,1.267
16,4138579400,4,True,1.001
16,3526597179,3,False,2.97
16,3155382178,8,False,8.008
16,4838145161,0,True,14.414
16,2877270840,3,False,1.969
16,6754608321,8,False,29.463
16,4650556666,8,True,21.24
16,7492398760,0,False,80.981
16,6244675392,6,False,0.4
16,2679328607,14,False,19.686
16,7771650716,7,True,0.934
16,11871253306,10,False,6.273
16,4518113460,2,False,44.244
16,4147398280,4,False,31.798
16,7605329840,6,False,11.645
16,5056964274,4,False,1.435
16,11871253306,1,False,34.034
16,6233408665,9,False,23.957
16,10607095936,9,True,24.858
16,5833145209,0,False,13.947
16,6806999702,11,False,85.619
16,3455926688,4,True,9.84
16,3741143820,6,False,0.2
16,5679866364,0,True,8.442
16,12392885583,5,True,1.168
16,8189958994,4,False,11.011
16,7308042410,5,False,13.247
16,2669452260,5,False,5.873
16,3869005094,2,False,2.703
16,4276006683,1,True,10.11
16,2793806282,9,False,61.494
16,5056964274,2,False,1.435
16,2697261300,3,False,25.893
16,6592821115,1,True,56.125
16,8224492254,3,True,22.12
16,6727904179,2,False,4.238
16,4249756405,1,True,14.765
16,4244817395,10,False,38.04
16,3861485381,5,False,18.385
16,8493226484,5,True,17.684
16,3508407941,0,True,15.015
16,2697214342,2,True,20.821
16,4219909195,2,False,27.561
16,3107742409,0,False,16.683
16,8811725760,5,False,16.183
16,11849091804,0,True,12.846
16,5766018720,0,False,27.461
16,3821781616,1,False,1.301
16,6592821115,4,False,0.167
16,5766018720,8,False,0.534
16,4698622422,6,True,41.041
16,7442562474,7,False,2.836
16,5129152550,1,False,1.502
16,4036955771,3,False,57.457
16,6988748711,5,False,1.001
16,3626788516,0,False,11.261
16,11503803033,6,True,16.283
16,3049351381,3,False,34.635
16,7223854838,3,False,14.333
16,5902452647,3,False,21.421
16,4164771889,0,True,6.206
16,7416295940,2,False,52.753
16,4838113006,0,True,28.529
16,2834146886,5,False,34.935
16,7999756100,6,False,3.036
16,7001078933,2,False,17.784
16,5907839036,0,False,32.566
16,7492398760,5,False,69.036
16,4276006683,7,False,14.414
16,2782658657,0,False,7.007
16,7059877301,5,False,0.3
16,9531760182,11,False,43.96
16,4164771889,6,True,5.806
16,9217939684,1,False,59.542
16,4488066715,7,False,3.203
16,7531285946,1,False,21.455
16,5854324479,3,False,0.792
16,5138093706,7,True,22.523
16,9217939684,12,False,58.375
16,3145698830,7,True,20.02
16,2717347132,3,True,16.316
16,2503404966,1,True,2.002
16,3046900922,1,True,4.371
16,3359075894,0,True,6.84
16,4949582792,8,False,71.672
16,7164729910,5,False,17.0
16,3218498932,6,False,23.724
16,3145698830,8,True,34.234
16,2604394962,0,False,11.812
16,8811725760,2,False,18.685
16,5679866364,3,True,0.234
16,6031805098,2,True,1.001
16,3261079025,2,False,9.009
16,8313365386,5,False,2.542
16,4123915842,4,True,1.702
16,10042935613,4,False,11.812
16,8171216955,1,False,0.033
16,2435100235,3,True,30.764
16,4488066715,3,True,2.603
16,8189958994,9,False,12.646
16,5349766264,1,False,77.703
16,2868183184,6,True,50.884
16,6592821115,8,False,55.125
16,8604794910,1,False,1.034
16,3711681535,8,False,34.968
16,7364407194,4,True,1.75
16,9088819598,4,False,8.675
16,7536230796,5,False,10.208
16,6806999702,4,False,55.756
16,4838113006,3,False,19.987
16,2401167740,6,True,11.711
16,2584172238,8,False,9.968
16,6297019062,7,False,46.914
16,2696280239,3,False,2.836
16,12392885583,6,False,4.204
16,8388104887,4,False,14.848
16,4103088549,0,True,3.503
16,6592821115,5,False,0.167
16,5679866364,5,True,12.746
16,3375218204,5,False,48.048
16,4671452046,8,False,19.653
16,2834146886,1,False,58.859
16,3550839192,1,True,15.816
16,4130504920,1,False,11.411
16,2697261300,5,False,26.426
16,5833145209,6,False,0.5
16,13919236672,2,False,122.602
16,9082180631,9,False,11.979
16,4762946272,1,False,11.812
16,8594314852,5,False,10.978
16,6300775954,6,False,24.157
16,8797589693,7,False,78.178
16,5945172741,8,False,31.12
16,5116088152,8,False,18.518
16,8188651630,5,False,1.067
16,6078524411,2,True,26.96
16,4166942239,1,True,2.703
16,2932897373,6,False,9.142
16,2559262403,6,False,49.424
16,5801184682,6,True,34.04
16,2623954636,7,False,13.48
16,11541421563,1,False,10.177
16,7442562474,5,False,11.345
16,3155382178,1,False,6.006
16,5296635780,3,True,12.713
16,6516459343,4,False,43.076
16,6516459343,5,False,35.035
16,3376544720,6,False,4.004
16,5129152550,3,False,23.523
16,2793260225,3,False,5.372
16,4130504920,3,True,11.011
16,6895608152,7,False,58.8
16,2461993294,9,False,8.909
16,6291413193,5,False,47.18
16,6762389913,5,False,40.073
16,8455160795,5,False,3.837
16,5138093706,3,False,22.122
16,10042935613,8,False,21.355
16,5803861992,6,True,59.159
16,6896884547,3,True,5.739
16,4765564263,0,True,7.808
16,7786283208,6,False,0.534
16,6143391925,4,True,15.315
16,9088819598,7,False,14.114
16,3972259774,7,False,34.535
16,4838113006,6,True,19.987
16,8575881495,7,False,23.257
16,8604794910,3,False,0.133
16,5134317883,8,False,76.5
16,2435633172,2,False,69.336
16,6642268693,0,False,8.44
16,7999756100,2,True,18.819
16,3821781616,2,True,9.977
16,8211075660,1,True,0.234
16,3359075894,2,True,3.96
16,5607805258,3,False,5.875
16,5662041273,4,False,0.667
16,4968805923,2,False,0.2
16,4612723694,0,False,13.647
16,5256928210,0,True,13.113
16,3655906094,0,True,4.805
16,8797589693,6,False,78.412
16,7605329840,4,False,0.234
16,2623954636,5,False,21.888
16,5064681723,6,True,18.919
16,7453733046,0,False,3.036
16,6786501294,8,False,0.467
16,4859057828,2,False,21.221
16,2435633172,0,False,63.797
16,4251505427,4,False,72.973
16,10309542255,6,False,11.478
16,5296635780,5,True,12.713
16,7492398760,4,False,67.834
16,5026660202,6,False,82.516
16,8171216955,9,True,0.033
16,3530231811,1,False,46.713
16,5129152550,0,False,57.057
16,4518113460,6,False,39.74
16,5681946487,2,False,28.061
16,2925298951,7,True,7.216
16,6642268693,3,False,25.6
16,3372023610,9,False,6.807
16,3581585756,8,True,18.385
16,3942617402,5,False,13.639
16,4935987905,4,True,9.009
16,5803861992,9,True,65.866
16,4882821564,8,False,88.221
16,8557532213,9,False,4.638
16,4612723694,9,True,18.018
16,4846820256,4,False,21.722
16,3763643225,6,False,12.312
16,3626788516,5,True,9.885
16,3508459605,11,False,75.976
16,2435633172,1,False,63.797
16,4688219212,6,False,8.775
16,9917882506,1,False,0.501
16,11503803033,7,False,16.283
16,8428551576,1,False,72.606
16,2405940242,3,False,0.0
16,4164771889,8,True,7.674
16,7288107396,2,True,12.93
16,5533380417,4,False,0.534
16,7288107396,1,False,1.793
16,2930782930,5,False,19.72
16,4264435046,5,False,10.477
16,6097994550,9,True,5.038
16,4190655097,7,False,12.679
16,7771650716,8,True,34.067
16,4199369046,1,True,56.657
16,3383804222,5,False,9.885
16,5467727317,0,True,1.735
16,5296635780,6,False,11.511
16,6898821807,4,False,3.136
16,3943634344,10,True,19.419
16,3830567237,6,False,23.423
16,4671452046,4,False,21.922
16,4518113460,9,False,39.74
16,7961460440,10,False,0.601
16,5116088152,2,True,18.418
16,3441428429,9,False,16.884
16,6356067859,2,False,1.435
16,2454242177,1,False,0.4
16,7492398760,2,True,36.27
16,8388104887,0,False,0.567
16,5328616848,1,True,7.307
16,5803861992,7,True,55.856
16,6754608321,3,True,17.985
16,4978714491,1,False,29.963
16,5854324479,2,True,0.292
16,2925298951,8,False,8.759
16,2679130168,8,False,36.787
16,3445431963,4,False,9.384
16,6239210933,5,False,27.361
16,4650556666,6,False,3.12
16,4626085492,2,True,4.605
16,4264435046,4,True,10.477
16,5256928210,2,False,20.187
16,6142416815,4,False,21.455
16,3846475848,3,True,54.721
16,2821788355,8,False,14.147
16,5429688959,4,True,53.053
16,2495861393,2,True,26.559
16,6618792571,1,False,23.857
16,4251505427,5,False,72.973
16,2559262403,1,False,49.174
16,2400171624,1,False,10.276
16,8132842161,0,True,29.263
16,4465235803,3,False,20.687
16,7988210561,5,False,7.04
16,2925298951,2,True,0.209
16,3218498932,7,True,16.316
16,6300775954,2,False,18.051
16,2821788355,10,False,23.924
16,6097994550,5,False,5.539
16,4518113460,3,False,45.345
16,6895608152,1,False,58.6
16,7533369046,1,False,24.542
16,3830567237,8,False,23.423
16,8428551576,0,False,6.139
16,3960291106,3,False,36.536
16,4915733559,3,False,4.805
16,6097994550,3,False,5.038
16,5333075105,8,True,37.037
16,5662041273,11,False,8.742
16,3861485381,6,False,18.385
16,5328616848,4,False,10.611
16,9917882506,0,True,14.948
16,5833145209,4,False,16.35
16,6713120511,1,False,48.181
16,11566980553,2,False,22.823
16,10042935613,2,False,44.811
16,3960291106,2,False,1.401
16,4138579400,7,False,1.627
16,8493226484,4,True,5.873
16,3372023610,5,False,12.112
16,5017166671,1,False,37.037
16,3557498300,6,False,14.548
16,3581585756,2,False,23.19
16,7771650716,1,True,27.661
16,12682618843,1,False,19.52
16,2984974097,1,False,24.157
16,8464056582,1,False,39.167
16,5681946487,1,True,0.734
16,4264435046,0,True,10.477
16,6624174621,4,False,11.044
16,7114553643,2,True,1.134
16,3626788516,4,False,11.261
16,2809330695,0,True,22.773
16,2614918961,2,False,38.739
16,3972259774,1,False,34.66
16,4968805923,7,False,0.2
16,11871253306,6,False,13.08
16,4419096437,4,True,22.322
16,8594314852,7,True,9.943
16,3869005094,6,True,4.972
16,3321261856,6,True,20.22
16,8428551576,9,False,66.767
16,10779838974,7,False,23.924
16,5235909148,7,True,9.209
16,4915733559,1,False,3.103
16,6898821807,11,False,0.133
16,6443512089,8,False,43.577
16,2868183184,7,True,50.884
16,7059877301,6,True,24.858
16,8403741210,5,False,1.235
16,8513603944,9,False,15.349
16,3145698830,0,False,52.653
16,8495272210,1,False,17.618
16,4130504920,2,True,11.011
16,4955723618,2,False,15.983
16,7331927796,6,False,3.003
16,6691330381,5,False,32.766
16,5061117640,8,False,15.716
16,4584426085,4,False,16.416
16,6806999702,3,False,63.697
16,14003541505,6,True,12.225
16,2435100235,6,False,51.652
16,6078524411,5,True,3.237
16,6031805098,1,False,24.057
16,2435633172,3,False,58.324
16,5875535585,4,True,68.502
16,4263096481,5,False,7.641
16,6713120511,0,False,53.82
16,6691330381,6,False,0.734
16,7453733046,5,False,3.036
16,6592821115,12,False,13.625
16,6592821115,10,False,30.708
16,6713120511,6,False,25.025
16,11681746823,7,False,6.607
16,11681746823,2,False,6.607
16,3830567237,7,False,23.423
16,6037747123,5,True,20.454
16,7288107396,4,False,12.93
16,3960291106,9,False,46.547
16,5070310138,2,False,31.632
16,4264435046,7,False,13.313
16,7001078933,1,False,17.784
16,6188449000,5,False,80.867
16,2573424030,9,False,38.238
16,5549243726,8,False,14.948
16,2405940242,8,False,5.672
16,5735711594,0,True,2.936
16,2584172238,2,False,2.753
16,10607095936,10,False,3.203
16,2495861393,1,False,1.801
16,2401167740,2,True,11.778
16,3524939594,5,True,5.589
16,4443526735,5,False,15.265
16,4698622422,9,False,21.455
16,4857781123,5,False,19.019
16,7531285946,4,True,8.642
16,4765564263,4,False,2.002
16,3972259774,5,False,3.42
16,5256928210,8,True,13.113
16,10001787725,5,False,24.825
16,7453733046,14,False,0.334
16,4762946272,6,True,18.619
16,3151715056,5,False,39.439
16,4219909195,1,False,18.318
16,8797589693,3,False,34.168
16,2726497009,9,False,24.658
16,3192668394,5,False,26.793
16,3943634344,0,False,20.621
16,3655906094,4,False,4.705
16,2400171624,0,True,3.803
16,3508459605,1,False,36.837
16,3963997053,6,False,7.774
16,6895608152,2,False,45.28
16,5017166671,8,False,37.037
16,8797589693,0,False,80.647
16,12392885583,11,False,3.37
16,7223854838,7,False,14.333
16,4378803532,11,True,11.812
16,8224504302,8,False,0.434
16,8505893258,2,False,1.043
16,3530231811,3,False,14.915
16,5667931404,1,True,7.841
16,3974684583,3,False,7.107
16,5235909148,5,False,9.209
16,4942054721,5,False,3.503
16,3508459605,5,False,26.927
16,2535384528,9,True,14.76
16,5056964274,0,True,3.604
16,6078524411,3,True,56.924
16,5445581571,8,False,30.864
16,2736413196,7,False,19.953
16,3508459605,12,False,85.852
16,2796821016,6,False,1.334
16,3555755537,2,True,28.428
16,3388598772,2,True,6.807
16,2623954636,6,False,24.824
16,6078524411,1,True,53.787
16,13919236672,1,False,103.182
16,4984331176,4,True,3.604
16,3981865268,4,False,17.784
16,3804148568,5,False,84.484
16,4915733559,4,False,4.805
16,6690256857,6,False,2.002
16,4925211209,6,True,0.375
16,7999756100,3,False,2.803
16,7786283208,7,False,0.734
16,2679328607,4,False,19.753
16,4564478328,8,True,26.927
16,10042935613,0,False,25.192
16,2736413196,8,False,21.021
16,8388104887,1,False,7.808
16,3112351937,5,True,4.171
16,6879924118,1,False,3.437
16,4127497265,8,False,1.668
16,6727904179,5,False,4.438
16,4564478328,0,False,33.934
16,6413546609,2,False,38.372
16,8330342965,5,True,23.523
16,4217422838,3,True,0.584
16,4123915842,6,False,4.505
16,2871995580,7,False,82.982
16,2454242177,5,False,42.776
16,7331927796,1,False,12.946
16,2990321092,8,True,20.621
16,5070310138,0,False,23.924
16,8225502382,1,False,43.01
16,4024008346,2,False,0.601
16,9612838272,2,False,1.201
16,2623954636,1,False,12.812
16,8253302563,4,True,3.375
16,8811725760,7,True,18.752
16,6592821115,13,False,55.125
16,5133787349,4,False,14.264
16,5433090067,1,True,12.946
16,8318310610,7,False,19.052
16,5735711594,7,True,10.744
16,8224504302,7,False,36.069
16,5333075105,2,False,35.936
16,14003541505,7,False,12.141
16,5913180144,1,False,36.27
16,6031805098,0,True,2.035
16,5623068492,6,False,14.448
16,3145698830,6,False,46.046
16,2957808913,4,False,10.11
16,6244675392,9,False,45.667
16,6201488511,3,False,38.372
16,5349766264,11,False,28.487
16,6183104292,0,True,0.801
16,8107573462,0,True,6.139
16,10607095936,5,False,24.858
16,3171006258,7,False,35.035
16,11966080214,4,False,12.179
16,11681746823,3,False,11.144
16,4671452046,6,False,19.653
16,5766018720,1,True,45.479
16,5445581571,1,True,8.041
16,4765564263,8,False,7.708
16,7331927796,2,True,3.003
16,9217939684,10,False,59.542
16,4444192938,5,False,18.385
16,11566980553,1,False,27.828
16,8495272210,7,False,18.552
16,13569831214,8,False,48.715
16,6297019062,1,True,24.157
16,3960291106,4,False,0.267
16,3508459605,4,False,85.852
16,5945172741,1,False,31.12
16,3164519967,1,True,7.007
16,2454242177,4,True,15.983
16,8080432373,2,False,42.476
16,3869005094,3,False,9.209
16,4217422838,2,False,0.584
16,4542882771,6,False,14.848
16,2573424030,0,False,1.801
16,5056964274,6,True,21.722
16,8330342965,3,False,14.815
16,8557532213,2,False,0.534
16,3741143820,5,True,1.902
16,3821781616,4,True,10.21
16,4765717907,4,False,3.003
16,3155382178,9,False,5.005
16,4968805923,4,False,0.2
16,2726497009,6,False,23.023
16,6244382586,6,False,12.346
16,4955723618,6,True,14.514
16,4272084125,4,False,14.014
16,5875535585,5,False,68.702
16,5296635780,2,False,12.613
16,4036955771,1,True,82.816
16,4272084125,7,False,7.407
16,7531285946,2,False,23.49
16,2977504625,3,False,14.75
16,11503803033,1,False,6.94
16,4103088549,1,False,3.503
16,3063380173,4,False,15.415
16,7416295940,9,False,33.634
16,3105728894,2,False,22.389
16,6233408665,0,False,72.406
16,4968805923,8,False,8.208
16,2495861393,10,False,26.559
16,5902452647,6,False,23.39
16,3557498300,3,False,14.548
16,4774302357,6,False,0.801
16,7987845241,4,False,3.036
16,2973331780,5,True,25.626
16,3814690167,0,True,0.2
16,6265968082,2,False,19.219
16,3380344744,5,False,15.115
16,3359075894,3,False,1.92
16,5735711594,4,True,6.34
16,5561024834,6,False,21.292
16,5116088152,6,False,18.518
16,3078294001,5,False,0.5
16,4485707628,7,True,53.987
16,6291413193,3,False,42.075
16,8107573462,11,False,6.139
16,6253433310,7,False,0.033
16,3155382178,2,False,8.008
16,5533380417,0,True,7.841
16,4978714491,5,False,29.963
16,4024008346,4,True,0.601
16,4333544549,1,False,3.303
16,14003541505,9,False,11.474
16,5561024834,10,False,22.417
16,4896969617,7,False,1.802
16,4006608424,3,False,13.847
16,5803861992,1,True,55.656
16,5235909148,1,True,4.004
16,8594314852,6,False,10.978
16,3376544720,9,False,24.024
16,4217422838,9,False,46.547
16,4896969617,1,True,5.305
16,5549243726,2,True,3.637
16,4419096437,7,True,22.322
16,3375218204,3,False,67.601
16,3830567237,4,False,23.423
16,9088819598,3,False,1.502
16,7453733046,6,True,19.553
16,4925211209,4,False,27.375
16,8277866423,5,True,22.292
16,4671452046,12,False,42.309
16,6762389913,1,True,36.97
16,4765717907,2,False,2.002
16,2782658657,7,True,18.318
16,9408800471,7,False,1.702
16,4123915842,3,True,4.505
16,2793806282,4,False,61.494
16,3804148568,4,True,33.867
16,3445431963,3,False,25.15
16,10030609934,10,True,16.083
16,8241491518,9,False,1.435
16,3376544720,1,False,42.125
16,4671452046,2,False,19.653
16,2793260225,0,False,11.911
16,12682618843,2,True,7.574
16,3026084730,12,False,43.01
16,6762389913,7,False,27.06
16,2821788355,6,False,23.924
16,2977504625,7,False,14.083
16,4219909195,6,False,16.416
16,5429688959,1,True,44.778
16,8024853715,2,True,11.929
16,9088819598,2,True,1.502
16,6037747123,2,False,30.063
16,8211075660,3,False,50.584
16,4264435046,3,True,10.477
16,4420239986,6,True,1.001
16,5133787349,3,False,11.887
16,4249756405,6,False,4.922
16,4815534482,0,False,74.28
16,2435100235,9,False,54.021
16,2930782930,9,False,20.621
16,3861485381,3,False,10.11
16,4925211209,3,False,26.083
16,3974684583,5,True,6.707
16,3340340268,1,False,27.794
16,3233088823,8,False,5.606
16,12682618843,5,False,19.52
16,7442562474,1,True,16.55
16,4603484665,2,False,41.667
16,3261079025,1,True,4.004
16,6727904179,1,True,5.272
16,6898821807,0,True,0.901
16,5498331490,2,False,51.167
